OBJECTID,shortest_dist
107076,577.2
107077,407.43
107078,151.57
107079,1769.96
107080,1883.29
107081,591.72
107082,454.71
107083,146.0
107084,574.93
107085,146.37
107086,722.44
107087,167.09
107088,583.25
107089,156.78
107090,453.63
107091,474.95
107092,707.07
107093,711.44
107094,479.71
107095,640.96
107096,587.25
107097,649.95
107098,582.87
107099,274.24
107100,707.54
107101,583.61
107102,593.06
107103,276.66
107104,377.31
107105,471.18
107106,599.11
107107,592.7
107108,464.06
107109,154.29
107110,597.07
107111,597.2
107112,633.78
107113,501.45
107114,471.33
107115,601.69
107116,602.12
107117,690.68
107118,589.35
107119,716.71
107120,465.17
107121,155.45
107122,158.4
107123,391.98
107124,713.82
107125,600.35
107126,158.79
107127,583.47
107128,595.26
107129,665.06
107130,456.66
107131,646.51
107132,145.99
107133,567.77
107134,266.68
107135,659.82
107136,642.01
107137,478.66
107138,588.56
107139,585.45
107140,717.26
107141,167.96
107142,598.12
107143,591.16
107144,601.05
107145,525.88
107146,471.31
107147,696.93
107148,588.12
107149,523.04
107150,885.59
107151,593.01
107152,589.23
107153,654.68
107154,210.74
107155,153.88
107156,599.41
107157,163.97
107158,465.05
107159,253.44
107160,683.06
107161,602.41
107162,274.81
107163,589.95
107164,683.5
107165,1853.99
107166,380.78
107167,569.97
107168,590.42
107169,609.72
107170,465.03
107171,665.41
107172,676.77
107173,277.09
107174,158.33
107175,152.99
107176,592.03
107177,652.91
107178,612.72
107179,672.99
107180,600.18
107181,473.01
107182,1883.29
107183,273.71
107184,722.79
107185,715.79
107186,504.57
107187,544.38
107188,602.99
107189,153.98
107190,222.42
107191,499.34
107192,147.47
107193,587.58
107194,590.31
107195,597.53
107196,1787.25
107197,470.53
107198,150.16
107199,152.76
107200,603.23
107201,152.58
107202,471.54
107203,226.21
107204,579.86
107205,520.94
107206,603.48
107207,597.77
107208,167.39
107209,588.85
107210,598.82
107211,146.37
107212,608.03
107213,464.76
107214,539.39
107215,645.11
107216,555.03
107217,154.14
107218,604.16
107219,1848.59
107220,689.13
107221,276.98
107222,443.61
107223,218.56
107224,594.9
107225,582.63
107226,688.08
107227,1849.45
107228,467.43
107229,578.11
107230,596.11
107231,602.58
107232,605.05
107233,594.35
107234,380.61
107235,578.58
107236,602.68
107237,588.68
107238,275.05
107239,154.33
107240,690.6
107241,691.25
107242,603.72
107243,684.07
107244,391.47
107245,602.76
107246,154.87
107247,680.54
107248,605.5
107249,696.68
107250,379.41
107251,609.73
107252,158.33
107253,521.43
107254,154.87
107255,601.3
107256,591.3
107257,399.62
107258,481.16
107259,611.73
107260,728.92
107261,735.09
107262,437.36
107263,705.95
107264,720.04
107265,699.52
107266,598.06
107267,1782.15
107268,592.37
107269,693.21
107270,519.34
107271,1867.8
107272,459.21
107273,662.03
107274,347.11
107275,816.63
107276,673.31
107277,570.17
107278,599.15
107279,599.0
107280,433.3
107281,604.37
107282,934.22
107283,464.41
107284,194.17
107285,227.42
107286,622.31
107287,1841.76
107288,209.06
107289,460.61
107290,721.01
107291,696.61
107292,1778.98
107293,204.23
107294,1867.82
107295,600.2
107296,259.0
107297,586.77
107298,574.11
107299,436.65
107300,599.72
107301,456.99
107302,154.59
107303,610.33
107304,605.34
107305,499.56
107306,424.29
107307,783.87
107308,273.2
107309,644.64
107310,1509.93
107311,585.79
107312,461.35
107313,593.6
107314,152.23
107315,218.99
107316,675.04
107317,1546.31
107318,598.33
107319,698.06
107320,618.86
107321,380.76
107322,382.61
107323,698.45
107324,584.89
107325,681.78
107326,698.6
107327,383.58
107328,677.03
107329,602.85
107330,664.85
107331,485.95
107332,1853.99
107333,585.54
107334,693.16
107335,275.05
107336,696.61
107337,158.35
107338,615.77
107339,150.04
107340,154.89
107341,596.16
107342,581.37
107343,1866.82
107344,690.52
107345,1763.74
107346,726.35
107347,610.33
107348,502.65
107349,507.57
107350,671.74
107351,544.49
107352,501.81
107353,470.14
107354,440.14
107355,1783.77
107356,207.75
107357,646.26
107358,154.94
107359,670.05
107360,1769.96
107361,174.02
107362,1769.12
107363,1063.54
107364,773.11
107365,146.66
107366,434.52
107367,435.32
107368,722.34
107369,567.58
107370,1838.74
107371,225.84
107372,709.85
107373,136.97
107374,495.19
107375,470.53
107376,1777.97
107377,147.99
107378,568.68
107379,567.19
107380,1771.36
107381,463.9
107382,1832.32
107383,466.62
107384,724.74
107385,569.86
107386,724.31
107387,596.49
107388,213.44
107389,465.12
107390,516.0
107391,463.32
107392,359.94
107393,567.21
107394,158.63
107395,922.77
107396,726.14
107397,1767.18
107398,598.2
107399,647.06
107400,1766.92
107401,584.09
107402,155.05
107403,675.13
107404,645.89
107405,597.23
107406,749.55
107407,596.48
107408,591.82
107409,464.62
107410,636.66
107411,375.97
107412,572.92
107413,606.69
107414,440.12
107415,584.41
107416,564.17
107417,552.78
107418,714.47
107419,565.39
107420,502.65
107421,649.58
107422,272.97
107423,716.7
107424,439.36
107425,467.16
107426,583.9
107427,644.12
107428,640.27
107429,611.65
107430,604.95
107431,556.26
107432,473.51
107433,218.55
107434,642.0
107435,601.62
107436,555.51
107437,690.15
107438,664.33
107439,776.89
107440,603.4
107441,604.22
107442,608.52
107443,379.41
107444,158.33
107445,151.84
107446,633.51
107447,859.88
107448,697.82
107449,1885.2
107450,705.95
107451,1287.56
107452,661.5
107453,628.88
107454,496.02
107455,567.79
107456,712.74
107457,1883.29
107458,174.33
107459,504.57
107460,558.7
107461,673.21
107462,579.9
107463,1843.5
107464,1095.09
107465,824.86
107466,1767.41
107467,570.6
107468,432.88
107469,519.5
107470,826.42
107471,433.7
107472,391.15
107473,568.32
107474,473.35
107475,447.81
107476,477.11
107477,727.37
107478,558.66
107479,1765.88
107480,463.29
107481,582.2
107482,634.01
107483,464.36
107484,570.31
107485,577.56
107486,603.24
107487,704.31
107488,569.72
107489,624.45
107490,578.61
107491,148.24
107492,1545.93
107493,569.55
107494,584.89
107495,625.55
107496,630.89
107497,564.93
107498,584.39
107499,698.42
107500,1620.12
107501,398.2
107502,1521.41
107503,571.53
107504,633.27
107505,578.49
107506,558.13
107507,1529.22
107508,827.37
107509,599.4
107510,828.63
107511,678.78
107512,644.12
107513,375.62
107514,1534.95
107515,690.19
107516,269.58
107517,277.55
107518,429.41
107519,671.12
107520,685.06
107521,1881.91
107522,728.89
107523,1780.47
107524,859.88
107525,1837.27
107526,464.26
107527,696.2
107528,338.94
107529,378.67
107530,373.13
107531,494.34
107532,600.66
107533,372.76
107534,590.3
107535,482.09
107536,585.25
107537,597.84
107538,431.79
107539,302.52
107540,291.95
107541,139.98
107542,275.05
107543,612.22
107544,480.55
107545,595.0
107546,570.32
107547,477.12
107548,460.4
107549,858.76
107550,596.78
107551,570.51
107552,613.22
107553,629.14
107554,712.52
107555,318.74
107556,622.08
107557,662.62
107558,154.54
107559,629.36
107560,764.65
107561,596.83
107562,784.1
107563,631.17
107564,154.38
107565,579.51
107566,365.48
107567,367.25
107568,485.25
107569,483.69
107570,483.43
107571,484.39
107572,483.53
107573,689.25
107574,603.06
107575,633.48
107576,765.08
107577,531.24
107578,368.0
107579,603.25
107580,456.72
107581,1521.35
107582,602.4
107583,1518.66
107584,578.79
107585,1750.65
107586,1530.44
107587,554.9
107588,593.11
107589,887.21
107590,565.01
107591,609.27
107592,432.33
107593,359.32
107594,631.73
107595,577.41
107596,676.17
107597,630.7
107598,432.27
107599,605.59
107600,635.65
107601,608.83
107602,291.05
107603,643.81
107604,626.66
107605,596.33
107606,556.73
107607,603.44
107608,596.6
107609,605.72
107610,1490.54
107611,602.2
107612,446.84
107613,579.55
107614,555.56
107615,688.53
107616,592.97
107617,1537.44
107618,577.75
107619,447.93
107620,443.49
107621,564.89
107622,445.21
107623,730.67
107624,574.37
107625,354.4
107626,609.83
107627,359.84
107628,442.96
107629,444.79
107630,610.2
107631,447.28
107632,585.61
107633,447.12
107634,1519.96
107635,445.91
107636,150.03
107637,407.86
107638,648.69
107639,1287.91
107640,296.04
107641,319.85
107642,416.22
107643,460.98
107644,370.28
107645,230.34
107646,218.91
107647,627.56
107648,188.75
107649,440.28
107650,1766.54
107651,310.04
107652,413.42
107653,597.61
107654,218.68
107655,712.5
107656,508.11
107657,480.47
107658,822.97
107659,978.76
107660,260.2
107661,418.41
107662,417.42
107663,532.51
107664,434.15
107665,600.72
107666,456.94
107667,541.73
107668,478.12
107669,1521.83
107670,435.17
107671,453.49
107672,519.5
107673,257.92
107674,462.66
107675,806.79
107676,349.81
107677,603.99
107678,1796.61
107679,594.73
107680,671.98
107681,502.65
107682,821.19
107683,314.64
107684,634.18
107685,754.48
107686,982.48
107687,697.06
107688,774.3
107689,596.82
107690,425.87
107691,323.99
107692,467.74
107693,258.68
107694,142.38
107695,416.46
107696,586.68
107697,160.89
107698,593.05
107699,588.41
107700,605.91
107701,295.98
107702,475.73
107703,829.37
107704,411.31
107705,627.72
107706,423.44
107707,579.79
107708,458.66
107709,543.85
107710,630.73
107711,598.13
107712,595.88
107713,1275.21
107714,518.24
107715,710.05
107716,417.89
107717,167.37
107718,595.12
107719,449.26
107720,140.89
107721,211.95
107722,606.22
107723,1074.29
107724,645.11
107725,154.26
107726,365.81
107727,154.18
107728,596.7
107729,590.5
107730,349.95
107731,765.94
107732,546.77
107733,624.48
107734,551.68
107735,369.2
107736,388.56
107737,605.71
107738,474.93
107739,277.79
107740,553.77
107741,454.83
107742,254.78
107743,477.21
107744,380.14
107745,243.59
107746,596.88
107747,455.41
107748,568.74
107749,364.8
107750,377.8
107751,454.43
107752,458.88
107753,545.49
107754,382.21
107755,401.12
107756,475.64
107757,293.83
107758,596.95
107759,366.43
107760,759.05
107761,379.14
107762,1712.37
107763,435.7
107764,291.46
107765,273.11
107766,552.19
107767,384.37
107768,375.83
107769,256.19
107770,465.97
107771,423.63
107772,632.15
107773,735.43
107774,758.14
107775,383.69
107776,555.41
107777,689.11
107778,759.82
107779,667.58
107780,596.55
107781,383.36
107782,571.53
107783,435.49
107784,294.05
107785,432.75
107786,383.07
107787,555.31
107788,737.92
107789,667.17
107790,219.86
107791,641.81
107792,606.93
107793,754.61
107794,195.98
107795,826.72
107796,1835.59
107797,564.99
107798,303.4
107799,1482.27
107800,202.0
107801,867.9
107802,381.32
107803,368.17
107804,551.33
107805,603.59
107806,302.75
107807,604.34
107808,757.61
107809,607.65
107810,760.95
107811,640.7
107812,641.15
107813,278.25
107814,597.02
107815,598.12
107816,610.24
107817,593.75
107818,608.13
107819,148.82
107820,150.03
107821,158.42
107822,623.94
107823,2208.59
107824,475.34
107825,2208.29
107826,1205.61
107827,2197.78
107828,435.62
107829,660.27
107830,492.12
107831,478.93
107832,472.56
107833,2214.77
107834,514.36
107835,861.69
107836,185.54
107837,591.9
107838,438.35
107839,411.2
107840,177.95
107841,2211.75
107842,466.44
107843,541.16
107844,420.23
107845,225.76
107846,442.94
107847,288.51
107848,477.45
107849,239.34
107850,124.11
107851,141.82
107852,504.57
107853,183.2
107854,497.44
107855,462.81
107856,1063.54
107857,497.71
107858,648.26
107859,249.32
107860,774.08
107861,675.96
107862,1887.84
107863,541.5
107864,876.05
107865,604.26
107866,594.07
107867,587.29
107868,1313.15
107869,2209.35
107870,729.81
107871,496.86
107872,293.44
107873,313.4
107874,1065.43
107875,1224.46
107876,405.16
107877,1832.01
107878,462.64
107879,564.44
107880,1656.68
107881,257.22
107882,534.92
107883,452.98
107884,434.69
107885,600.57
107886,600.85
107887,235.61
107888,458.91
107889,404.34
107890,181.12
107891,773.42
107892,632.68
107893,347.77
107894,588.46
107895,202.04
107896,479.6
107897,2218.84
107898,264.96
107899,1378.97
107900,1938.3
107901,737.76
107902,546.18
107903,596.96
107904,241.42
107905,449.91
107906,228.77
107907,457.83
107908,592.79
107909,192.3
107910,175.79
107911,2188.78
107912,584.76
107913,153.45
107914,439.76
107915,458.05
107916,565.92
107917,1072.7
107918,708.7
107919,606.45
107920,347.92
107921,532.42
107922,595.06
107923,2190.09
107924,598.76
107925,416.96
107926,1568.12
107927,738.43
107928,474.51
107929,355.46
107930,177.25
107931,1076.18
107932,596.66
107933,550.28
107934,979.79
107935,356.4
107936,598.18
107937,435.3
107938,1304.89
107939,2220.43
107940,506.17
107941,605.84
107942,479.84
107943,276.87
107944,1222.79
107945,454.15
107946,1308.08
107947,673.51
107948,366.99
107949,605.88
107950,2059.6
107951,432.6
107952,914.19
107953,596.52
107954,507.2
107955,601.34
107956,372.56
107957,1076.92
107958,934.71
107959,633.66
107960,2173.17
107961,1300.66
107962,431.23
107963,449.52
107964,235.65
107965,1312.06
107966,219.99
107967,1222.47
107968,217.0
107969,674.61
107970,544.38
107971,1537.7
107972,1542.81
107973,256.98
107974,1168.83
107975,492.05
107976,595.12
107977,1797.27
107978,534.62
107979,184.98
107980,449.15
107981,284.05
107982,318.97
107983,724.26
107984,218.5
107985,194.45
107986,582.55
107987,887.19
107988,426.88
107989,425.53
107990,2191.14
107991,1534.7
107992,632.85
107993,367.11
107994,1937.11
107995,428.54
107996,1794.32
107997,2171.98
107998,870.07
107999,224.64
108000,1320.53
108001,238.32
108002,624.98
108003,1796.65
108004,633.86
108005,1940.02
108006,1712.37
108007,673.2
108008,598.56
108009,608.4
108010,1077.44
108011,2186.1
108012,373.79
108013,1796.72
108014,368.76
108015,178.86
108016,300.12
108017,633.76
108018,1915.23
108019,563.07
108020,533.06
108021,165.79
108022,631.06
108023,632.01
108024,363.88
108025,2211.88
108026,757.88
108027,426.36
108028,276.56
108029,1482.71
108030,326.68
108031,1579.19
108032,548.35
108033,1498.06
108034,365.94
108035,1835.59
108036,449.56
108037,222.28
108038,195.7
108039,1304.45
108040,202.0
108041,602.2
108042,1503.75
108043,2192.39
108044,758.39
108045,606.82
108046,2477.79
108047,1536.04
108048,166.48
108049,595.67
108050,329.28
108051,239.93
108052,419.04
108053,1079.31
108054,2175.2
108055,608.21
108056,1077.97
108057,1510.42
108058,1448.85
108059,166.42
108060,1516.87
108061,675.05
108062,327.91
108063,640.42
108064,431.42
108065,1459.56
108066,516.61
108067,395.59
108068,391.57
108069,1385.95
108070,1399.56
108071,1492.77
108072,390.42
108073,435.62
108074,817.23
108075,510.08
108076,158.33
108077,1499.18
108078,1399.88
108079,1459.07
108080,850.98
108081,185.05
108082,2130.96
108083,2219.52
108084,2283.3
108085,154.85
108086,1458.6
108087,162.28
108088,162.77
108089,162.15
108090,162.16
108091,163.07
108092,901.59
108093,1319.58
108094,689.56
108095,577.92
108096,549.11
108097,234.82
108098,2472.75
108099,222.72
108100,454.87
108101,1520.27
108102,1077.78
108103,1846.63
108104,472.54
108105,594.22
108106,582.66
108107,1773.99
108108,2216.49
108109,456.39
108110,1775.76
108111,1515.28
108112,860.25
108113,421.84
108114,1287.57
108115,543.66
108116,1783.0
108117,474.52
108118,598.62
108119,859.91
108120,518.53
108121,581.58
108122,2187.05
108123,789.33
108124,479.81
108125,515.68
108126,438.01
108127,540.86
108128,372.67
108129,227.95
108130,200.62
108131,232.12
108132,510.83
108133,556.59
108134,192.15
108135,1842.73
108136,635.4
108137,684.99
108138,173.32
108139,431.68
108140,568.96
108141,494.56
108142,589.06
108143,759.1
108144,819.38
108145,422.18
108146,457.91
108147,578.92
108148,397.41
108149,1887.84
108150,541.5
108151,425.93
108152,566.3
108153,595.55
108154,565.45
108155,410.61
108156,374.48
108157,188.61
108158,430.5
108159,413.8
108160,326.48
108161,203.29
108162,997.5
108163,372.76
108164,2220.8
108165,235.21
108166,354.35
108167,1831.61
108168,579.79
108169,495.19
108170,595.58
108171,523.16
108172,1938.19
108173,594.98
108174,230.58
108175,479.52
108176,881.29
108177,1990.9
108178,535.73
108179,455.07
108180,450.18
108181,532.19
108182,2206.97
108183,509.97
108184,831.03
108185,2214.39
108186,167.05
108187,760.4
108188,435.35
108189,480.97
108190,237.75
108191,1252.8
108192,179.0
108193,324.05
108194,2183.54
108195,885.93
108196,579.59
108197,596.84
108198,471.7
108199,225.91
108200,448.76
108201,570.88
108202,425.31
108203,561.12
108204,524.68
108205,755.43
108206,535.1
108207,2198.21
108208,141.29
108209,1869.89
108210,354.69
108211,459.0
108212,543.26
108213,686.54
108214,153.45
108215,501.86
108216,593.26
108217,1207.82
108218,2219.02
108219,538.24
108220,696.68
108221,402.95
108222,216.37
108223,357.02
108224,460.54
108225,599.85
108226,885.02
108227,2212.21
108228,1262.81
108229,1399.33
108230,587.79
108231,1302.15
108232,727.17
108233,716.99
108234,821.84
108235,589.5
108236,549.31
108237,141.47
108238,1314.13
108239,426.07
108240,532.42
108241,159.66
108242,2177.62
108243,593.16
108244,882.27
108245,550.28
108246,773.3
108247,803.41
108248,586.42
108249,242.79
108250,547.4
108251,328.33
108252,432.87
108253,565.11
108254,833.09
108255,550.28
108256,1376.97
108257,234.29
108258,291.49
108259,649.36
108260,202.13
108261,665.02
108262,1538.99
108263,563.92
108264,124.17
108265,2201.46
108266,603.94
108267,164.11
108268,163.27
108269,544.27
108270,721.56
108271,879.97
108272,533.55
108273,539.23
108274,2216.47
108275,601.0
108276,570.73
108277,458.18
108278,270.57
108279,193.34
108280,624.48
108281,252.64
108282,571.37
108283,454.55
108284,597.19
108285,725.86
108286,196.48
108287,443.9
108288,563.48
108289,1311.85
108290,439.54
108291,453.88
108292,164.46
108293,564.21
108294,416.96
108295,602.28
108296,544.03
108297,324.6
108298,606.45
108299,198.4
108300,768.69
108301,166.38
108302,1390.21
108303,201.32
108304,448.22
108305,323.32
108306,220.66
108307,1150.1
108308,327.3
108309,521.58
108310,1309.39
108311,2214.15
108312,709.82
108313,1537.67
108314,474.2
108315,560.49
108316,462.58
108317,216.94
108318,1542.81
108319,603.31
108320,1658.42
108321,533.23
108322,602.99
108323,869.73
108324,888.23
108325,291.16
108326,428.27
108327,753.25
108328,1077.56
108329,520.27
108330,1305.39
108331,558.01
108332,235.73
108333,594.73
108334,443.85
108335,165.76
108336,2215.66
108337,597.14
108338,552.32
108339,354.02
108340,555.03
108341,1168.94
108342,640.09
108343,597.43
108344,914.62
108345,439.16
108346,667.34
108347,145.25
108348,596.95
108349,518.24
108350,2214.84
108351,554.93
108352,259.17
108353,2199.83
108354,219.15
108355,229.77
108356,839.05
108357,1377.51
108358,592.31
108359,780.39
108360,601.05
108361,267.5
108362,565.85
108363,758.44
108364,1453.56
108365,848.26
108366,360.04
108367,300.11
108368,677.53
108369,630.76
108370,428.1
108371,473.44
108372,533.77
108373,590.87
108374,372.76
108375,571.53
108376,754.49
108377,1537.43
108378,548.38
108379,223.77
108380,435.49
108381,594.74
108382,2181.65
108383,321.65
108384,802.77
108385,626.17
108386,934.72
108387,757.64
108388,224.85
108389,591.07
108390,867.01
108391,354.32
108392,356.22
108393,729.57
108394,325.41
108395,2107.58
108396,642.11
108397,629.4
108398,534.37
108399,1486.4
108400,404.58
108401,300.91
108402,1915.17
108403,2131.3
108404,358.26
108405,606.23
108406,630.66
108407,671.32
108408,543.36
108409,1835.59
108410,156.74
108411,595.36
108412,760.28
108413,508.39
108414,1538.62
108415,2209.85
108416,626.16
108417,479.41
108418,304.04
108419,300.23
108420,633.06
108421,220.36
108422,357.52
108423,158.33
108424,1375.13
108425,427.53
108426,373.6
108427,760.95
108428,2227.09
108429,758.24
108430,1510.42
108431,1399.57
108432,1836.39
108433,147.42
108434,219.35
108435,521.58
108436,533.02
108437,581.41
108438,154.49
108439,527.14
108440,820.19
108441,706.89
108442,1540.6
108443,432.69
108444,548.01
108445,431.71
108446,521.87
108447,549.1
108448,298.52
108449,518.55
108450,684.02
108451,547.13
108452,476.12
108453,479.88
108454,1580.55
108455,431.02
108456,480.54
108457,483.88
108458,2198.7
108459,533.18
108460,740.92
108461,206.76
108462,2012.66
108463,662.0
108464,146.9
108465,2547.59
108466,148.18
108467,2218.96
108468,536.34
108469,166.44
108470,536.12
108471,823.71
108472,2544.52
108473,152.85
108474,2183.94
108475,710.8
108476,480.26
108477,2178.76
108478,706.62
108479,506.48
108480,320.18
108481,1203.75
108482,721.2
108483,538.12
108484,2214.1
108485,857.1
108486,539.94
108487,1527.91
108488,867.91
108489,712.08
108490,479.55
108491,1848.59
108492,369.21
108493,1295.07
108494,1869.63
108495,133.55
108496,171.26
108497,418.61
108498,539.06
108499,627.82
108500,1868.18
108501,567.6
108502,417.67
108503,1783.77
108504,420.82
108505,2201.28
108506,2215.31
108507,420.21
108508,518.09
108509,257.15
108510,564.14
108511,419.57
108512,293.33
108513,726.44
108514,1769.12
108515,374.55
108516,289.81
108517,2192.57
108518,1063.54
108519,458.67
108520,325.19
108521,679.86
108522,307.71
108523,257.01
108524,550.67
108525,315.59
108526,481.0
108527,744.92
108528,2076.85
108529,478.51
108530,2065.24
108531,429.6
108532,458.51
108533,725.21
108534,364.07
108535,236.65
108536,139.11
108537,541.25
108538,497.67
108539,304.95
108540,391.1
108541,565.45
108542,432.24
108543,232.76
108544,537.02
108545,880.61
108546,557.1
108547,415.99
108548,726.97
108549,276.55
108550,411.51
108551,755.66
108552,203.21
108553,1061.34
108554,549.31
108555,264.44
108556,657.2
108557,443.46
108558,1067.06
108559,694.86
108560,1786.9
108561,1375.34
108562,1853.63
108563,399.32
108564,193.87
108565,531.52
108566,320.35
108567,405.28
108568,758.53
108569,220.52
108570,354.44
108571,628.83
108572,504.87
108573,836.57
108574,420.51
108575,534.46
108576,376.38
108577,882.4
108578,512.49
108579,832.78
108580,1528.53
108581,373.9
108582,462.13
108583,570.63
108584,324.05
108585,269.41
108586,592.81
108587,418.62
108588,430.83
108589,134.25
108590,490.52
108591,758.77
108592,1714.39
108593,341.18
108594,838.83
108595,563.54
108596,423.83
108597,357.71
108598,487.26
108599,534.65
108600,482.13
108601,599.81
108602,801.82
108603,508.03
108604,234.01
108605,463.61
108606,438.21
108607,134.96
108608,172.58
108609,435.33
108610,564.61
108611,603.41
108612,866.48
108613,209.64
108614,666.19
108615,429.35
108616,432.52
108617,339.37
108618,599.63
108619,159.52
108620,556.08
108621,590.27
108622,1938.16
108623,510.27
108624,252.55
108625,446.58
108626,497.03
108627,560.74
108628,827.83
108629,548.47
108630,1304.3
108631,480.03
108632,2219.8
108633,829.59
108634,505.75
108635,443.62
108636,432.29
108637,1938.85
108638,1653.38
108639,197.85
108640,198.0
108641,457.49
108642,872.79
108643,657.51
108644,1537.7
108645,140.23
108646,1793.1
108647,374.74
108648,323.77
108649,833.42
108650,370.67
108651,315.29
108652,729.69
108653,546.69
108654,294.29
108655,647.59
108656,375.65
108657,321.73
108658,310.71
108659,404.58
108660,548.17
108661,593.55
108662,262.88
108663,1370.64
108664,202.27
108665,435.8
108666,218.94
108667,956.51
108668,1495.19
108669,178.12
108670,416.82
108671,358.15
108672,631.17
108673,352.06
108674,1746.95
108675,396.78
108676,565.12
108677,1073.77
108678,685.88
108679,591.69
108680,725.56
108681,249.09
108682,1527.84
108683,190.87
108684,859.4
108685,191.03
108686,252.71
108687,434.18
108688,589.76
108689,324.56
108690,316.26
108691,600.0
108692,768.69
108693,593.26
108694,571.71
108695,1168.57
108696,393.4
108697,510.66
108698,594.91
108699,321.94
108700,376.31
108701,567.71
108702,188.28
108703,537.4
108704,521.58
108705,396.68
108706,474.49
108707,288.81
108708,434.59
108709,304.84
108710,517.35
108711,601.69
108712,591.95
108713,1542.81
108714,843.3
108715,425.56
108716,432.35
108717,624.17
108718,563.6
108719,1746.84
108720,458.78
108721,2074.33
108722,521.24
108723,388.6
108724,397.49
108725,298.83
108726,123.22
108727,369.78
108728,289.58
108729,556.74
108730,1695.26
108731,163.96
108732,589.41
108733,162.63
108734,1755.45
108735,552.77
108736,714.96
108737,850.91
108738,552.21
108739,1786.15
108740,547.12
108741,201.79
108742,230.86
108743,583.01
108744,1307.2
108745,289.44
108746,526.58
108747,418.64
108748,177.71
108749,402.5
108750,2213.1
108751,563.4
108752,914.16
108753,331.91
108754,1796.02
108755,547.14
108756,397.85
108757,432.73
108758,266.34
108759,156.92
108760,1463.36
108761,721.95
108762,380.14
108763,2107.59
108764,375.98
108765,316.22
108766,256.77
108767,359.04
108768,169.63
108769,2218.58
108770,935.06
108771,591.1
108772,670.28
108773,728.96
108774,270.05
108775,186.95
108776,432.23
108777,479.47
108778,235.27
108779,435.49
108780,447.19
108781,1739.62
108782,367.45
108783,563.98
108784,130.88
108785,248.83
108786,593.82
108787,590.15
108788,563.49
108789,289.46
108790,552.39
108791,591.77
108792,263.56
108793,387.62
108794,293.81
108795,1455.7
108796,784.19
108797,591.24
108798,557.95
108799,527.39
108800,633.02
108801,373.78
108802,356.4
108803,590.65
108804,206.56
108805,398.31
108806,1651.37
108807,370.51
108808,244.79
108809,739.54
108810,209.59
108811,741.06
108812,564.22
108813,513.35
108814,1077.7
108815,1459.43
108816,393.2
108817,308.21
108818,553.76
108819,761.88
108820,533.26
108821,1489.81
108822,535.04
108823,1365.29
108824,592.26
108825,404.87
108826,448.83
108827,2197.47
108828,571.63
108829,1374.94
108830,2131.34
108831,189.75
108832,1366.57
108833,375.22
108834,432.65
108835,843.03
108836,1077.97
108837,184.81
108838,222.09
108839,374.55
108840,374.99
108841,605.23
108842,474.12
108843,423.17
108844,159.66
108845,166.32
108846,753.69
108847,1459.56
108848,172.47
108849,514.54
108850,596.57
108851,754.73
108852,848.66
108853,423.0
108854,902.62
108855,304.03
108856,518.87
108857,850.05
108858,532.44
108859,418.1
108860,520.36
108861,1459.07
108862,549.24
108863,1180.85
108864,2130.96
108865,838.92
108866,480.5
108867,415.73
108868,1458.6
108869,547.88
108870,1072.82
108871,760.64
108872,560.36
108873,521.79
108874,1460.04
108875,561.26
108876,1598.24
108877,1517.02
108878,2128.67
108879,1362.44
108880,491.11
108881,645.87
108882,2192.94
108883,480.26
108884,311.43
108885,1755.43
108886,437.51
108887,707.63
108888,1275.19
108889,1882.2
108890,585.2
108891,1838.26
108892,1842.21
108893,717.03
108894,2073.59
108895,518.02
108896,639.93
108897,503.03
108898,546.28
108899,1839.78
108900,585.59
108901,718.92
108902,410.99
108903,625.94
108904,1374.73
108905,1284.35
108906,1300.31
108907,597.69
108908,1371.14
108909,1282.09
108910,686.96
108911,2065.01
108912,533.68
108913,691.22
108914,2064.65
108915,772.15
108916,2057.29
108917,371.34
108918,1842.03
108919,493.33
108920,1350.93
108921,543.61
108922,207.48
108923,565.32
108924,2068.36
108925,306.61
108926,1370.42
108927,2063.22
108928,1780.82
108929,425.19
108930,422.82
108931,632.03
108932,429.6
108933,543.62
108934,236.21
108935,478.83
108936,550.47
108937,2068.84
108938,539.98
108939,419.6
108940,1300.82
108941,178.11
108942,539.3
108943,714.26
108944,1729.63
108945,824.43
108946,406.22
108947,1851.74
108948,631.71
108949,772.13
108950,848.28
108951,598.18
108952,186.77
108953,199.92
108954,172.4
108955,553.58
108956,866.69
108957,579.6
108958,2058.9
108959,1079.07
108960,250.14
108961,361.81
108962,531.33
108963,1512.45
108964,811.76
108965,433.05
108966,569.33
108967,583.24
108968,545.05
108969,1750.16
108970,1242.17
108971,694.99
108972,461.68
108973,163.56
108974,502.61
108975,2053.18
108976,594.38
108977,543.83
108978,213.61
108979,320.35
108980,867.51
108981,314.69
108982,1844.21
108983,432.24
108984,1191.59
108985,1192.99
108986,1524.1
108987,2072.78
108988,836.05
108989,465.59
108990,370.92
108991,626.03
108992,1731.78
108993,650.89
108994,2069.5
108995,2211.37
108996,835.75
108997,1266.48
108998,871.4
108999,325.78
109000,303.12
109001,426.14
109002,323.9
109003,755.66
109004,841.61
109005,409.48
109006,607.12
109007,1368.49
109008,1305.08
109009,258.3
109010,424.76
109011,1189.14
109012,1792.61
109013,580.57
109014,581.93
109015,157.65
109016,464.32
109017,399.32
109018,531.69
109019,2215.16
109020,564.42
109021,1268.22
109022,394.78
109023,405.28
109024,262.92
109025,752.37
109026,431.06
