site_number,parameter_code,sample_duration,date_local,aqi
0013,81102,24-HR BLK AVG,2018-08-25,16
0013,81102,24-HR BLK AVG,2018-08-26,16
0013,81102,24-HR BLK AVG,2018-08-27,25
0013,81102,24-HR BLK AVG,2018-08-28,16
0013,81102,24-HR BLK AVG,2018-08-29,10
0013,81102,24-HR BLK AVG,2018-08-30,7
0013,81102,24-HR BLK AVG,2018-08-31,10
0013,81102,24-HR BLK AVG,2018-09-01,16
0013,81102,24-HR BLK AVG,2018-09-02,20
0013,81102,24-HR BLK AVG,2018-09-03,34
0013,81102,24-HR BLK AVG,2018-09-04,19
0013,81102,24-HR BLK AVG,2018-09-05,9
0013,81102,24-HR BLK AVG,2018-09-06,7
0013,81102,24-HR BLK AVG,2018-09-07,11
0013,81102,24-HR BLK AVG,2018-09-08,13
0013,81102,24-HR BLK AVG,2018-09-09,17
0013,81102,24-HR BLK AVG,2018-09-10,12
0013,81102,24-HR BLK AVG,2018-09-11,23
0013,81102,24-HR BLK AVG,2018-09-12,20
0013,81102,24-HR BLK AVG,2018-09-13,6
0013,81102,24-HR BLK AVG,2018-09-14,4
0013,81102,24-HR BLK AVG,2018-09-15,9
0013,81102,24-HR BLK AVG,2018-09-16,7
0013,81102,24-HR BLK AVG,2018-09-17,6
0013,81102,24-HR BLK AVG,2018-09-18,6
0013,81102,24-HR BLK AVG,2018-09-19,10
0013,81102,24-HR BLK AVG,2018-09-20,15
0013,81102,24-HR BLK AVG,2018-09-21,19
0013,81102,24-HR BLK AVG,2018-09-22,18
0013,81102,24-HR BLK AVG,2018-09-23,13
0013,81102,24-HR BLK AVG,2018-09-24,15
0013,81102,24-HR BLK AVG,2018-09-25,16
0013,81102,24-HR BLK AVG,2018-09-26,18
0013,81102,24-HR BLK AVG,2018-09-27,10
0013,81102,24-HR BLK AVG,2018-09-28,16
0013,81102,24-HR BLK AVG,2018-09-29,22
0013,81102,24-HR BLK AVG,2018-09-30,19
0013,81102,24-HR BLK AVG,2018-10-01,27
0013,81102,24-HR BLK AVG,2018-10-02,4
0013,81102,24-HR BLK AVG,2018-10-03,7
0013,81102,24-HR BLK AVG,2018-10-04,6
0013,81102,24-HR BLK AVG,2018-10-05,5
0013,81102,24-HR BLK AVG,2018-10-06,6
0013,81102,24-HR BLK AVG,2018-10-07,6
0013,81102,24-HR BLK AVG,2018-10-08,5
0013,81102,24-HR BLK AVG,2018-10-09,9
0013,81102,24-HR BLK AVG,2018-10-10,19
0013,81102,24-HR BLK AVG,2018-10-11,16
0013,81102,24-HR BLK AVG,2018-10-12,13
0013,81102,24-HR BLK AVG,2018-10-13,11
0013,81102,24-HR BLK AVG,2018-10-14,38
0013,81102,24-HR BLK AVG,2018-10-15,19
0013,81102,24-HR BLK AVG,2018-10-16,19
0013,81102,24-HR BLK AVG,2018-10-17,16
0013,81102,24-HR BLK AVG,2018-10-18,16
0013,81102,24-HR BLK AVG,2018-10-19,18
0013,81102,24-HR BLK AVG,2018-10-20,16
0013,81102,24-HR BLK AVG,2018-10-21,11
0013,81102,24-HR BLK AVG,2018-10-22,10
0013,81102,24-HR BLK AVG,2018-10-23,9
0013,81102,24-HR BLK AVG,2018-10-24,6
0013,81102,24-HR BLK AVG,2018-10-25,8
0013,81102,24-HR BLK AVG,2018-10-26,14
0013,81102,24-HR BLK AVG,2018-10-27,13
0013,81102,24-HR BLK AVG,2018-10-28,16
0013,81102,24-HR BLK AVG,2018-10-29,18
0013,81102,24-HR BLK AVG,2018-10-30,25
0013,81102,24-HR BLK AVG,2018-10-31,6
0014,81102,24-HR BLK AVG,2018-05-01,6
0014,81102,24-HR BLK AVG,2018-05-02,0
0014,81102,24-HR BLK AVG,2018-05-03,2
0014,81102,24-HR BLK AVG,2018-05-04,3
0014,81102,24-HR BLK AVG,2018-05-05,4
0014,81102,24-HR BLK AVG,2018-05-06,6
0014,81102,24-HR BLK AVG,2018-05-07,5
0014,81102,24-HR BLK AVG,2018-05-08,6
0014,81102,24-HR BLK AVG,2018-05-09,7
0014,81102,24-HR BLK AVG,2018-05-10,14
0014,81102,24-HR BLK AVG,2018-05-11,58
0014,81102,24-HR BLK AVG,2018-05-12,5
0014,81102,24-HR BLK AVG,2018-05-13,6
0014,81102,24-HR BLK AVG,2018-05-14,5
0014,81102,24-HR BLK AVG,2018-05-15,10
0014,81102,24-HR BLK AVG,2018-05-16,12
0014,81102,24-HR BLK AVG,2018-05-17,9
0014,81102,24-HR BLK AVG,2018-05-18,10
0014,81102,24-HR BLK AVG,2018-05-19,19
0014,81102,24-HR BLK AVG,2018-05-20,11
0014,81102,24-HR BLK AVG,2018-05-21,15
0014,81102,24-HR BLK AVG,2018-05-22,6
0014,81102,24-HR BLK AVG,2018-05-23,10
0014,81102,24-HR BLK AVG,2018-05-24,12
0014,81102,24-HR BLK AVG,2018-05-25,12
0014,81102,24-HR BLK AVG,2018-05-26,7
0014,81102,24-HR BLK AVG,2018-05-27,1
0014,81102,24-HR BLK AVG,2018-05-28,4
0014,81102,24-HR BLK AVG,2018-05-29,4
0014,81102,24-HR BLK AVG,2018-05-30,18
0014,81102,24-HR BLK AVG,2018-05-31,32
0014,81102,24-HR BLK AVG,2018-06-01,16
0014,81102,24-HR BLK AVG,2018-06-02,9
0014,81102,24-HR BLK AVG,2018-06-03,8
0014,81102,24-HR BLK AVG,2018-06-04,15
0014,81102,24-HR BLK AVG,2018-06-05,20
0014,81102,24-HR BLK AVG,2018-06-06,16
0014,81102,24-HR BLK AVG,2018-06-07,19
0014,81102,24-HR BLK AVG,2018-06-08,14
0014,81102,24-HR BLK AVG,2018-06-09,40
0014,81102,24-HR BLK AVG,2018-06-10,24
0014,81102,24-HR BLK AVG,2018-06-11,15
0014,81102,24-HR BLK AVG,2018-06-12,13
0014,81102,24-HR BLK AVG,2018-06-13,13
0014,81102,24-HR BLK AVG,2018-06-14,22
0014,81102,24-HR BLK AVG,2018-06-15,21
0014,81102,24-HR BLK AVG,2018-06-16,22
0014,81102,24-HR BLK AVG,2018-06-17,35
0014,81102,24-HR BLK AVG,2018-06-18,12
0014,81102,24-HR BLK AVG,2018-06-19,7
0014,81102,24-HR BLK AVG,2018-06-20,8
0014,81102,24-HR BLK AVG,2018-06-21,7
0014,81102,24-HR BLK AVG,2018-06-22,8
0014,81102,24-HR BLK AVG,2018-06-23,10
0014,81102,24-HR BLK AVG,2018-06-24,18
0014,81102,24-HR BLK AVG,2018-06-25,20
0014,81102,24-HR BLK AVG,2018-06-26,13
0014,81102,24-HR BLK AVG,2018-06-27,19
0014,81102,24-HR BLK AVG,2018-06-28,20
0014,81102,24-HR BLK AVG,2018-06-29,20
0014,81102,24-HR BLK AVG,2018-06-30,13
0014,81102,24-HR BLK AVG,2018-07-01,13
0014,81102,24-HR BLK AVG,2018-07-02,11
0014,81102,24-HR BLK AVG,2018-07-03,27
0014,81102,24-HR BLK AVG,2018-07-04,26
0014,81102,24-HR BLK AVG,2018-07-05,13
0014,81102,24-HR BLK AVG,2018-07-06,13
0014,81102,24-HR BLK AVG,2018-07-07,31
0014,81102,24-HR BLK AVG,2018-07-08,23
0014,81102,24-HR BLK AVG,2018-07-09,68
0014,81102,24-HR BLK AVG,2018-07-10,12
0014,81102,24-HR BLK AVG,2018-07-11,12
0014,81102,24-HR BLK AVG,2018-07-12,11
0014,81102,24-HR BLK AVG,2018-07-13,7
0014,81102,24-HR BLK AVG,2018-07-14,38
0014,81102,24-HR BLK AVG,2018-07-15,13
0014,81102,24-HR BLK AVG,2018-07-16,16
0014,81102,24-HR BLK AVG,2018-07-17,19
0014,81102,24-HR BLK AVG,2018-07-18,17
0014,81102,24-HR BLK AVG,2018-07-19,9
0014,81102,24-HR BLK AVG,2018-07-20,24
0014,81102,24-HR BLK AVG,2018-07-21,35
0014,81102,24-HR BLK AVG,2018-07-22,9
0014,81102,24-HR BLK AVG,2018-07-23,6
0014,81102,24-HR BLK AVG,2018-07-24,9
0014,81102,24-HR BLK AVG,2018-07-25,14
0014,81102,24-HR BLK AVG,2018-07-26,19
0014,81102,24-HR BLK AVG,2018-07-27,19
0014,81102,24-HR BLK AVG,2018-07-28,27
0014,81102,24-HR BLK AVG,2018-07-29,40
0014,81102,24-HR BLK AVG,2018-07-30,19
0014,81102,24-HR BLK AVG,2018-07-31,44
0014,81102,24-HR BLK AVG,2018-08-01,19
0014,81102,24-HR BLK AVG,2018-08-02,28
0014,81102,24-HR BLK AVG,2018-08-03,17
0014,81102,24-HR BLK AVG,2018-08-04,19
0014,81102,24-HR BLK AVG,2018-08-05,40
0014,81102,24-HR BLK AVG,2018-08-06,14
0014,81102,24-HR BLK AVG,2018-08-07,14
0014,81102,24-HR BLK AVG,2018-08-08,44
0014,81102,24-HR BLK AVG,2018-08-09,41
0014,81102,24-HR BLK AVG,2018-08-10,36
0014,81102,24-HR BLK AVG,2018-08-11,66
0014,81102,24-HR BLK AVG,2018-08-12,26
0014,81102,24-HR BLK AVG,2018-08-13,20
0014,81102,24-HR BLK AVG,2018-08-14,19
0014,81102,24-HR BLK AVG,2018-08-15,29
0014,81102,24-HR BLK AVG,2018-08-16,31
0014,81102,24-HR BLK AVG,2018-08-17,12
0014,81102,24-HR BLK AVG,2018-08-18,20
0014,81102,24-HR BLK AVG,2018-08-19,17
0014,81102,24-HR BLK AVG,2018-08-20,18
0014,81102,24-HR BLK AVG,2018-08-22,18
0014,81102,24-HR BLK AVG,2018-08-23,10
0014,81102,24-HR BLK AVG,2018-08-24,16
0014,81102,24-HR BLK AVG,2018-08-25,13
0014,81102,24-HR BLK AVG,2018-08-26,17
0014,81102,24-HR BLK AVG,2018-08-27,29
0014,81102,24-HR BLK AVG,2018-08-28,19
0014,81102,24-HR BLK AVG,2018-08-29,14
0014,81102,24-HR BLK AVG,2018-08-30,15
0014,81102,24-HR BLK AVG,2018-08-31,13
0014,81102,24-HR BLK AVG,2018-09-01,13
0014,81102,24-HR BLK AVG,2018-09-02,19
0014,81102,24-HR BLK AVG,2018-09-03,55
0014,81102,24-HR BLK AVG,2018-09-04,18
0014,81102,24-HR BLK AVG,2018-09-05,7
0014,81102,24-HR BLK AVG,2018-09-06,7
0014,81102,24-HR BLK AVG,2018-09-07,6
0014,81102,24-HR BLK AVG,2018-09-08,14
0014,81102,24-HR BLK AVG,2018-09-09,16
0014,81102,24-HR BLK AVG,2018-09-10,14
0014,81102,24-HR BLK AVG,2018-09-11,21
0014,81102,24-HR BLK AVG,2018-09-12,29
0014,81102,24-HR BLK AVG,2018-09-13,9
0014,81102,24-HR BLK AVG,2018-09-14,9
0014,81102,24-HR BLK AVG,2018-09-15,10
0014,81102,24-HR BLK AVG,2018-09-16,7
0014,81102,24-HR BLK AVG,2018-09-17,7
0014,81102,24-HR BLK AVG,2018-09-18,8
0014,81102,24-HR BLK AVG,2018-09-19,8
0014,81102,24-HR BLK AVG,2018-09-20,15
0014,81102,24-HR BLK AVG,2018-09-21,22
0014,81102,24-HR BLK AVG,2018-09-22,16
0014,81102,24-HR BLK AVG,2018-09-23,11
0014,81102,24-HR BLK AVG,2018-09-24,14
0014,81102,24-HR BLK AVG,2018-09-25,11
0014,81102,24-HR BLK AVG,2018-09-26,9
0014,81102,24-HR BLK AVG,2018-09-27,6
0014,81102,24-HR BLK AVG,2018-09-28,14
0014,81102,24-HR BLK AVG,2018-09-29,24
0014,81102,24-HR BLK AVG,2018-09-30,17
0014,81102,24-HR BLK AVG,2018-10-01,26
0014,81102,24-HR BLK AVG,2018-10-02,4
0014,81102,24-HR BLK AVG,2018-10-03,6
0014,81102,24-HR BLK AVG,2018-10-04,2
0014,81102,24-HR BLK AVG,2018-10-05,6
0014,81102,24-HR BLK AVG,2018-10-06,23
0014,81102,24-HR BLK AVG,2018-10-07,12
0014,81102,24-HR BLK AVG,2018-10-08,6
0014,81102,24-HR BLK AVG,2018-10-09,6
0014,81102,24-HR BLK AVG,2018-10-10,19
0014,81102,24-HR BLK AVG,2018-10-11,15
0014,81102,24-HR BLK AVG,2018-10-12,10
0014,81102,24-HR BLK AVG,2018-10-13,3
0014,81102,24-HR BLK AVG,2018-10-14,39
0014,81102,24-HR BLK AVG,2018-10-15,15
0014,81102,24-HR BLK AVG,2018-10-16,4
0014,81102,24-HR BLK AVG,2018-10-17,7
0014,81102,24-HR BLK AVG,2018-10-18,10
0014,81102,24-HR BLK AVG,2018-10-19,8
0014,81102,24-HR BLK AVG,2018-10-20,16
0014,81102,24-HR BLK AVG,2018-10-21,6
0014,81102,24-HR BLK AVG,2018-10-22,7
0014,81102,24-HR BLK AVG,2018-10-23,8
0014,81102,24-HR BLK AVG,2018-10-24,10
0014,81102,24-HR BLK AVG,2018-10-25,12
0014,81102,24-HR BLK AVG,2018-10-26,16
0014,81102,24-HR BLK AVG,2018-10-27,15
0014,81102,24-HR BLK AVG,2018-10-28,15
0014,81102,24-HR BLK AVG,2018-10-29,18
0014,81102,24-HR BLK AVG,2018-10-30,89
0014,81102,24-HR BLK AVG,2018-10-31,5
0015,81102,24-HR BLK AVG,2018-05-01,19
0015,81102,24-HR BLK AVG,2018-05-02,5
0015,81102,24-HR BLK AVG,2018-05-03,8
0015,81102,24-HR BLK AVG,2018-05-04,11
0015,81102,24-HR BLK AVG,2018-05-05,12
0015,81102,24-HR BLK AVG,2018-05-06,12
0015,81102,24-HR BLK AVG,2018-05-07,12
0015,81102,24-HR BLK AVG,2018-05-08,12
0015,81102,24-HR BLK AVG,2018-05-09,19
0015,81102,24-HR BLK AVG,2018-05-10,22
0015,81102,24-HR BLK AVG,2018-05-11,48
0015,81102,24-HR BLK AVG,2018-05-12,11
0015,81102,24-HR BLK AVG,2018-05-13,13
0015,81102,24-HR BLK AVG,2018-05-14,21
0015,81102,24-HR BLK AVG,2018-05-15,16
0015,81102,24-HR BLK AVG,2018-05-16,18
0015,81102,24-HR BLK AVG,2018-05-17,18
0015,81102,24-HR BLK AVG,2018-05-18,18
0015,81102,24-HR BLK AVG,2018-05-19,19
0015,81102,24-HR BLK AVG,2018-05-20,17
0015,81102,24-HR BLK AVG,2018-05-21,57
0015,81102,24-HR BLK AVG,2018-05-22,18
0015,81102,24-HR BLK AVG,2018-05-23,19
0015,81102,24-HR BLK AVG,2018-05-24,18
0015,81102,24-HR BLK AVG,2018-05-25,15
0015,81102,24-HR BLK AVG,2018-05-26,14
0015,81102,24-HR BLK AVG,2018-05-27,13
0015,81102,24-HR BLK AVG,2018-05-28,12
0015,81102,24-HR BLK AVG,2018-05-29,9
0015,81102,24-HR BLK AVG,2018-05-30,24
0015,81102,24-HR BLK AVG,2018-05-31,38
0015,81102,24-HR BLK AVG,2018-06-01,21
0015,81102,24-HR BLK AVG,2018-06-02,18
0015,81102,24-HR BLK AVG,2018-06-03,15
0015,81102,24-HR BLK AVG,2018-06-04,19
0015,81102,24-HR BLK AVG,2018-06-05,23
0015,81102,24-HR BLK AVG,2018-06-06,19
0015,81102,24-HR BLK AVG,2018-06-07,23
0015,81102,24-HR BLK AVG,2018-06-08,21
0015,81102,24-HR BLK AVG,2018-06-09,39
0015,81102,24-HR BLK AVG,2018-06-10,33
0015,81102,24-HR BLK AVG,2018-06-11,23
0015,81102,24-HR BLK AVG,2018-06-12,19
0015,81102,24-HR BLK AVG,2018-06-13,32
0015,81102,24-HR BLK AVG,2018-06-14,20
0015,81102,24-HR BLK AVG,2018-06-15,22
0015,81102,24-HR BLK AVG,2018-06-16,24
0015,81102,24-HR BLK AVG,2018-06-17,35
0015,81102,24-HR BLK AVG,2018-06-18,20
0015,81102,24-HR BLK AVG,2018-06-19,13
0015,81102,24-HR BLK AVG,2018-06-20,13
0015,81102,24-HR BLK AVG,2018-06-21,17
0015,81102,24-HR BLK AVG,2018-06-22,12
0015,81102,24-HR BLK AVG,2018-06-23,19
0015,81102,24-HR BLK AVG,2018-06-24,23
0015,81102,24-HR BLK AVG,2018-06-25,28
0015,81102,24-HR BLK AVG,2018-06-26,19
0015,81102,24-HR BLK AVG,2018-06-27,22
0015,81102,24-HR BLK AVG,2018-06-28,21
0015,81102,24-HR BLK AVG,2018-06-29,26
0015,81102,24-HR BLK AVG,2018-06-30,21
0015,81102,24-HR BLK AVG,2018-07-01,18
0015,81102,24-HR BLK AVG,2018-07-02,18
0015,81102,24-HR BLK AVG,2018-07-03,28
0015,81102,24-HR BLK AVG,2018-07-04,23
0015,81102,24-HR BLK AVG,2018-07-05,18
0015,81102,24-HR BLK AVG,2018-07-06,17
0015,81102,24-HR BLK AVG,2018-07-07,61
0015,81102,24-HR BLK AVG,2018-07-08,27
0015,81102,24-HR BLK AVG,2018-07-09,78
0015,81102,24-HR BLK AVG,2018-07-14,39
0015,81102,24-HR BLK AVG,2018-07-15,19
0015,81102,24-HR BLK AVG,2018-07-16,19
0015,81102,24-HR BLK AVG,2018-07-17,24
0015,81102,24-HR BLK AVG,2018-07-18,24
0015,81102,24-HR BLK AVG,2018-07-19,16
0015,81102,24-HR BLK AVG,2018-07-20,29
0015,81102,24-HR BLK AVG,2018-07-21,37
0015,81102,24-HR BLK AVG,2018-07-22,14
0015,81102,24-HR BLK AVG,2018-07-23,12
0015,81102,24-HR BLK AVG,2018-07-24,17
0015,81102,24-HR BLK AVG,2018-07-25,19
0015,81102,24-HR BLK AVG,2018-07-26,23
0015,81102,24-HR BLK AVG,2018-07-27,23
0015,81102,24-HR BLK AVG,2018-07-28,32
0015,81102,24-HR BLK AVG,2018-07-29,43
0015,81102,24-HR BLK AVG,2018-07-30,22
0015,81102,24-HR BLK AVG,2018-07-31,47
0015,81102,24-HR BLK AVG,2018-08-01,24
0015,81102,24-HR BLK AVG,2018-08-02,31
0015,81102,24-HR BLK AVG,2018-08-03,21
0015,81102,24-HR BLK AVG,2018-08-04,24
0015,81102,24-HR BLK AVG,2018-08-05,41
0015,81102,24-HR BLK AVG,2018-08-06,21
0015,81102,24-HR BLK AVG,2018-08-07,19
0015,81102,24-HR BLK AVG,2018-08-08,66
0015,81102,24-HR BLK AVG,2018-08-09,45
0015,81102,24-HR BLK AVG,2018-08-10,40
0015,81102,24-HR BLK AVG,2018-08-11,98
0015,81102,24-HR BLK AVG,2018-08-12,31
0015,81102,24-HR BLK AVG,2018-08-13,26
0015,81102,24-HR BLK AVG,2018-08-14,23
0015,81102,24-HR BLK AVG,2018-08-15,35
0015,81102,24-HR BLK AVG,2018-08-16,60
0015,81102,24-HR BLK AVG,2018-08-17,20
0015,81102,24-HR BLK AVG,2018-08-18,22
0015,81102,24-HR BLK AVG,2018-08-19,19
0015,81102,24-HR BLK AVG,2018-08-20,19
0015,81102,24-HR BLK AVG,2018-08-21,25
0015,81102,24-HR BLK AVG,2018-08-22,20
0015,81102,24-HR BLK AVG,2018-08-23,14
0015,81102,24-HR BLK AVG,2018-08-25,19
0015,81102,24-HR BLK AVG,2018-08-26,20
0015,81102,24-HR BLK AVG,2018-08-27,31
0015,81102,24-HR BLK AVG,2018-08-28,23
0015,81102,24-HR BLK AVG,2018-08-29,21
0015,81102,24-HR BLK AVG,2018-08-30,16
0015,81102,24-HR BLK AVG,2018-08-31,18
0015,81102,24-HR BLK AVG,2018-09-01,21
0015,81102,24-HR BLK AVG,2018-09-02,25
0015,81102,24-HR BLK AVG,2018-09-03,68
0015,81102,24-HR BLK AVG,2018-09-04,24
0015,81102,24-HR BLK AVG,2018-09-05,12
0015,81102,24-HR BLK AVG,2018-09-06,11
0015,81102,24-HR BLK AVG,2018-09-07,10
0015,81102,24-HR BLK AVG,2018-09-08,17
0015,81102,24-HR BLK AVG,2018-09-09,21
0015,81102,24-HR BLK AVG,2018-09-10,18
0015,81102,24-HR BLK AVG,2018-09-11,31
0015,81102,24-HR BLK AVG,2018-09-12,30
0015,81102,24-HR BLK AVG,2018-09-13,11
0015,81102,24-HR BLK AVG,2018-09-14,8
0015,81102,24-HR BLK AVG,2018-09-15,13
0015,81102,24-HR BLK AVG,2018-09-16,12
0015,81102,24-HR BLK AVG,2018-09-17,11
0015,81102,24-HR BLK AVG,2018-09-18,11
0015,81102,24-HR BLK AVG,2018-09-19,15
0015,81102,24-HR BLK AVG,2018-09-20,19
0015,81102,24-HR BLK AVG,2018-09-21,30
0015,81102,24-HR BLK AVG,2018-09-22,20
0015,81102,24-HR BLK AVG,2018-09-23,18
0015,81102,24-HR BLK AVG,2018-09-24,19
0015,81102,24-HR BLK AVG,2018-09-25,21
0015,81102,24-HR BLK AVG,2018-09-26,20
0015,81102,24-HR BLK AVG,2018-09-27,14
0015,81102,24-HR BLK AVG,2018-09-28,19
0015,81102,24-HR BLK AVG,2018-09-29,29
0015,81102,24-HR BLK AVG,2018-09-30,22
0015,81102,24-HR BLK AVG,2018-10-01,31
0015,81102,24-HR BLK AVG,2018-10-02,8
0015,81102,24-HR BLK AVG,2018-10-03,10
0015,81102,24-HR BLK AVG,2018-10-04,7
0015,81102,24-HR BLK AVG,2018-10-05,9
0015,81102,24-HR BLK AVG,2018-10-06,19
0015,81102,24-HR BLK AVG,2018-10-07,9
0015,81102,24-HR BLK AVG,2018-10-08,10
0015,81102,24-HR BLK AVG,2018-10-09,14
0015,81102,24-HR BLK AVG,2018-10-10,27
0015,81102,24-HR BLK AVG,2018-10-11,19
0015,81102,24-HR BLK AVG,2018-10-12,16
0015,81102,24-HR BLK AVG,2018-10-13,10
0015,81102,24-HR BLK AVG,2018-10-14,42
0015,81102,24-HR BLK AVG,2018-10-15,33
0015,81102,24-HR BLK AVG,2018-10-16,9
0015,81102,24-HR BLK AVG,2018-10-17,21
0015,81102,24-HR BLK AVG,2018-10-18,14
0015,81102,24-HR BLK AVG,2018-10-19,26
0015,81102,24-HR BLK AVG,2018-10-20,17
0015,81102,24-HR BLK AVG,2018-10-21,17
0015,81102,24-HR BLK AVG,2018-10-22,9
0015,81102,24-HR BLK AVG,2018-10-23,13
0015,81102,24-HR BLK AVG,2018-10-24,18
0015,81102,24-HR BLK AVG,2018-10-25,16
0015,81102,24-HR BLK AVG,2018-10-26,22
0015,81102,24-HR BLK AVG,2018-10-27,24
0015,81102,24-HR BLK AVG,2018-10-28,19
0015,81102,24-HR BLK AVG,2018-10-29,21
0015,81102,24-HR BLK AVG,2018-10-30,79
0015,81102,24-HR BLK AVG,2018-10-31,14
0011,81102,24-HR BLK AVG,2019-05-01,11
0011,81102,24-HR BLK AVG,2019-05-02,11
0011,81102,24-HR BLK AVG,2019-05-03,9
0011,81102,24-HR BLK AVG,2019-05-04,14
0011,81102,24-HR BLK AVG,2019-05-05,16
0011,81102,24-HR BLK AVG,2019-05-06,15
0011,81102,24-HR BLK AVG,2019-05-07,17
0011,81102,24-HR BLK AVG,2019-05-08,19
0011,81102,24-HR BLK AVG,2019-05-09,8
0011,81102,24-HR BLK AVG,2019-05-10,3
0011,81102,24-HR BLK AVG,2019-05-11,6
0011,81102,24-HR BLK AVG,2019-05-12,5
0011,81102,24-HR BLK AVG,2019-05-13,10
0011,81102,24-HR BLK AVG,2019-05-14,12
0011,81102,24-HR BLK AVG,2019-05-15,14
0011,81102,24-HR BLK AVG,2019-05-16,13
0011,81102,24-HR BLK AVG,2019-05-17,7
0011,81102,24-HR BLK AVG,2019-05-18,9
0011,81102,24-HR BLK AVG,2019-05-19,15
0011,81102,24-HR BLK AVG,2019-05-20,6
0011,81102,24-HR BLK AVG,2019-05-21,9
0011,81102,24-HR BLK AVG,2019-05-22,5
0011,81102,24-HR BLK AVG,2019-05-23,4
0011,81102,24-HR BLK AVG,2019-05-24,4
0011,81102,24-HR BLK AVG,2019-05-25,9
0011,81102,24-HR BLK AVG,2019-05-26,15
0011,81102,24-HR BLK AVG,2019-05-27,3
0011,81102,24-HR BLK AVG,2019-05-28,6
0011,81102,24-HR BLK AVG,2019-05-29,5
0011,81102,24-HR BLK AVG,2019-05-30,6
0011,81102,24-HR BLK AVG,2019-05-31,12
0011,81102,24-HR BLK AVG,2019-06-01,13
0011,81102,24-HR BLK AVG,2019-06-02,9
0011,81102,24-HR BLK AVG,2019-06-03,11
0011,81102,24-HR BLK AVG,2019-06-04,11
0011,81102,24-HR BLK AVG,2019-06-05,9
0011,81102,24-HR BLK AVG,2019-06-06,20
0011,81102,24-HR BLK AVG,2019-06-07,19
0011,81102,24-HR BLK AVG,2019-06-08,17
0011,81102,24-HR BLK AVG,2019-06-09,8
0011,81102,24-HR BLK AVG,2019-06-10,7
0011,81102,24-HR BLK AVG,2019-06-11,7
0011,81102,24-HR BLK AVG,2019-06-12,10
0011,81102,24-HR BLK AVG,2019-06-13,19
0011,81102,24-HR BLK AVG,2019-06-14,21
0011,81102,24-HR BLK AVG,2019-06-15,13
0011,81102,24-HR BLK AVG,2019-06-16,17
0011,81102,24-HR BLK AVG,2019-06-17,15
0011,81102,24-HR BLK AVG,2019-06-18,8
0011,81102,24-HR BLK AVG,2019-06-19,11
0011,81102,24-HR BLK AVG,2019-06-20,34
0011,81102,24-HR BLK AVG,2019-06-21,23
0011,81102,24-HR BLK AVG,2019-06-22,8
0011,81102,24-HR BLK AVG,2019-06-23,8
0011,81102,24-HR BLK AVG,2019-06-24,11
0011,81102,24-HR BLK AVG,2019-06-25,19
0011,81102,24-HR BLK AVG,2019-06-26,19
0011,81102,24-HR BLK AVG,2019-06-27,18
0011,81102,24-HR BLK AVG,2019-06-28,15
0011,81102,24-HR BLK AVG,2019-06-29,12
0011,81102,24-HR BLK AVG,2019-06-30,10
0011,81102,24-HR BLK AVG,2019-07-01,15
0011,81102,24-HR BLK AVG,2019-07-02,17
0011,81102,24-HR BLK AVG,2019-07-03,19
0011,81102,24-HR BLK AVG,2019-07-04,19
0011,81102,24-HR BLK AVG,2019-07-05,16
0011,81102,24-HR BLK AVG,2019-07-06,15
0011,81102,24-HR BLK AVG,2019-07-07,19
0011,81102,24-HR BLK AVG,2019-07-08,21
0011,81102,24-HR BLK AVG,2019-07-09,17
0011,81102,24-HR BLK AVG,2019-07-10,16
0011,81102,24-HR BLK AVG,2019-07-11,13
0011,81102,24-HR BLK AVG,2019-07-12,19
0011,81102,24-HR BLK AVG,2019-07-13,15
0011,81102,24-HR BLK AVG,2019-07-14,11
0011,81102,24-HR BLK AVG,2019-07-15,12
0011,81102,24-HR BLK AVG,2019-07-16,18
0011,81102,24-HR BLK AVG,2019-07-17,16
0011,81102,24-HR BLK AVG,2019-07-18,14
0011,81102,24-HR BLK AVG,2019-07-19,19
0011,81102,24-HR BLK AVG,2019-07-20,17
0011,81102,24-HR BLK AVG,2019-07-21,13
0011,81102,24-HR BLK AVG,2019-07-22,13
0011,81102,24-HR BLK AVG,2019-07-23,29
0011,81102,24-HR BLK AVG,2019-07-24,28
0011,81102,24-HR BLK AVG,2019-07-25,10
0011,81102,24-HR BLK AVG,2019-07-26,12
0011,81102,24-HR BLK AVG,2019-07-27,8
0011,81102,24-HR BLK AVG,2019-07-28,8
0011,81102,24-HR BLK AVG,2019-07-29,8
0011,81102,24-HR BLK AVG,2019-07-30,17
0011,81102,24-HR BLK AVG,2019-07-31,20
0011,81102,24-HR BLK AVG,2019-08-01,10
0011,81102,24-HR BLK AVG,2019-08-02,13
0011,81102,24-HR BLK AVG,2019-08-03,11
0011,81102,24-HR BLK AVG,2019-08-04,12
0011,81102,24-HR BLK AVG,2019-08-05,12
0011,81102,24-HR BLK AVG,2019-08-06,18
0011,81102,24-HR BLK AVG,2019-08-07,24
0011,81102,24-HR BLK AVG,2019-08-08,20
0011,81102,24-HR BLK AVG,2019-08-09,13
0011,81102,24-HR BLK AVG,2019-08-10,17
0011,81102,24-HR BLK AVG,2019-08-11,22
0011,81102,24-HR BLK AVG,2019-08-12,15
0011,81102,24-HR BLK AVG,2019-08-13,15
0011,81102,24-HR BLK AVG,2019-08-14,8
0011,81102,24-HR BLK AVG,2019-08-15,11
